 19
 13
 25
 30
 16
 25
 10
 9
 17
 14
 9
 16
 9
 24
 14
 37
 24
 27
 61
 29
 104
 23
 21
 18
 94
 30
 20
 49
 49
 87
 80
 115
 130
 139
 200
 147
 102
 71
 32
 46
 13
 24
 16
 16
 17
 16
 10
 12
 20
 11
 16
 24
 11
 13
 11
 12
 11
 11
 14
 16
 13
 16
 13
 26
 14
 15
 23
 11
 13
 15
 11
 20
 20
 20
 18
 20
 17
 18
 11
 23
 27
 8
 17
 21
 14
 28
 26
 32
 17
 33
 27
 30
 20
 19
 33
 47
 24
 21
 31
 34
 38
 46
 58
 69
 43
 49
 37
 51
 56
 40
 47
 70
 86
 200
 125
 126
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 193
 200
 200
 200
 103
 200
 105
 68
 99
 101
 56
 62
 89
 57
 42
 52
 37
 109
 39
 189
 66
 87
 86
 75
 136
 71
 181
 177
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 74
 87
 200
 20
 19
 16
 17
 13
 200
 200
 200
 200
 200
 160
 200
 200
 193
 16
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 159
 196
 129
 154
 185
 145
 167
 165
 144
 165
 157
 173
 174
 193
 195
 191
 200
 199
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
 200
