 11
 9
 15
 35
 56
 16
 24
 60
 12
 12
 14
 22
 14
 12
 20
 20
 23
 20
 49
 17
 11
 21
 13
 8
 33
 14
 9
 15
 14
 46
 24
 13
 39
 19
 34
 15
 18
 14
 25
 45
 18
 17
 9
 30
 11
 28
 20
 33
 38
 10
 28
 12
 12
 26
 31
 27
 17
 40
 35
 40
 18
 24
 70
 25
 47
 30
 104
 27
 73
 35
 52
 31
 90
 87
 146
 52
 91
 79
 84
 148
 109
 92
 95
 69
 93
 70
 200
 81
 127
 150
 92
 106
 107
 96
 106
 132
 134
 162
 145
 137
 200
 128
 184
 200
 176
 125
 200
 168
 200
 196
 200
 151
 144
 200
 167
 200
 181
 166
 200
 200
 154
 200
 200
 163
 154
 200
 200
 172
 200
 200
 200
 200
 200
 165
 200
 186
 195
 172
 200
 200
 200
 184
 200
 142
 194
 182
 195
 200
 200
 118
 160
 200
 200
 200
 162
 163
 180
 164
 198
 200
 184
 187
 200
 200
 174
 178
 161
 200
 200
 200
 157
 200
 147
 200
 158
 200
 200
 175
 164
 163
 200
 186
 200
 181
 200
 200
 161
 200
 200
 193
 176
 175
 148
 171
 179
 200
 200
 200
 175
 200
